1696	2025-06-15-19-17-21.986436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.988436	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.989443	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.990449	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.991448	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.993278	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.994439	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.995442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.996442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.997442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-21.999442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.000443	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.002442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.003441	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.004441	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.005442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.007442	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.008441	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.009761	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.010765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.011765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.012765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.014765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.015765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.016766	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.018765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.019765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.020765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.022765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.023765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.024765	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.026001	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.027005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.028005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.030005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.031005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.032005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.034005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.035005	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.036006	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.038004	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.038004	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.039507	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.040510	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.042604	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.043609	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.044609	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.045609	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.046609	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.047611	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.049612	1355249	108	22.63	129549	-30.02
1696	2025-06-15-19-17-22.050612	1355249	108	22.63	129549	-30.02
